year,month,borough,major_category,minor_category,total_crimes
2012,8,Richmond upon Thames,Drugs,Possession Of Drugs,33
2012,1,Hammersmith and Fulham,Drugs,Possession Of Drugs,149
2012,3,Hammersmith and Fulham,Drugs,Possession Of Drugs,118
2012,9,Westminster,Drugs,Possession Of Drugs,350
2012,7,Richmond upon Thames,Drugs,Possession Of Drugs,54
2012,7,Kingston upon Thames,Drugs,Possession Of Drugs,29
2012,6,Barking and Dagenham,Drugs,Possession Of Drugs,71
2012,6,Richmond upon Thames,Drugs,Possession Of Drugs,27
2013,11,Brent,Drugs,Possession Of Drugs,309
2013,5,Brent,Drugs,Possession Of Drugs,258
2013,8,Brent,Drugs,Possession Of Drugs,264
2013,7,Brent,Drugs,Possession Of Drugs,204
2013,6,Brent,Drugs,Possession Of Drugs,248
2013,10,Barnet,Drugs,Possession Of Drugs,127
2013,1,Barnet,Drugs,Possession Of Drugs,60
2013,5,Bexley,Drugs,Possession Of Drugs,54
2013,7,Bexley,Drugs,Possession Of Drugs,64
2013,1,Ealing,Drugs,Possession Of Drugs,160
2013,10,Ealing,Drugs,Possession Of Drugs,135
2013,3,Ealing,Drugs,Possession Of Drugs,156
2013,11,Bexley,Drugs,Possession Of Drugs,84
2013,8,Bexley,Drugs,Possession Of Drugs,56
2013,6,Bexley,Drugs,Possession Of Drugs,47
2013,8,Camden,Drugs,Possession Of Drugs,170
2013,6,Camden,Drugs,Possession Of Drugs,172
2013,3,Barnet,Drugs,Possession Of Drugs,77
2013,5,Camden,Drugs,Possession Of Drugs,166
2013,11,Camden,Drugs,Possession Of Drugs,175
2013,7,Camden,Drugs,Possession Of Drugs,191
2013,9,Harrow,Drugs,Possession Of Drugs,57
2013,3,Merton,Drugs,Possession Of Drugs,52
2013,10,Newham,Drugs,Possession Of Drugs,149
2013,10,Sutton,Drugs,Possession Of Drugs,46
2013,6,Bromley,Drugs,Possession Of Drugs,87
2013,5,Bromley,Drugs,Possession Of Drugs,84
2013,11,Bromley,Drugs,Possession Of Drugs,89
2013,4,Harrow,Drugs,Possession Of Drugs,62
2013,7,Bromley,Drugs,Possession Of Drugs,93
2013,3,Newham,Drugs,Possession Of Drugs,122
2013,1,Newham,Drugs,Possession Of Drugs,160
2013,3,Sutton,Drugs,Possession Of Drugs,24
2013,1,Merton,Drugs,Possession Of Drugs,57
2013,1,Sutton,Drugs,Possession Of Drugs,34
2013,4,Croydon,Drugs,Possession Of Drugs,134
2013,12,Enfield,Drugs,Possession Of Drugs,112
2013,1,Hackney,Drugs,Possession Of Drugs,140
2013,3,Hackney,Drugs,Possession Of Drugs,151
2013,11,Lambeth,Drugs,Possession Of Drugs,130
2013,5,Lambeth,Drugs,Possession Of Drugs,106
2013,9,Croydon,Drugs,Possession Of Drugs,113
2013,8,Lambeth,Drugs,Possession Of Drugs,167
2013,10,Merton,Drugs,Possession Of Drugs,48
2013,8,Bromley,Drugs,Possession Of Drugs,72
2013,2,Croydon,Drugs,Possession Of Drugs,166
2013,10,Hackney,Drugs,Possession Of Drugs,105
2013,7,Lambeth,Drugs,Possession Of Drugs,121
2013,6,Lambeth,Drugs,Possession Of Drugs,159
2013,10,Hounslow,Drugs,Possession Of Drugs,131
2013,1,Hounslow,Drugs,Possession Of Drugs,96
2013,3,Hounslow,Drugs,Possession Of Drugs,145
2013,2,Lewisham,Drugs,Possession Of Drugs,143
2013,9,Lewisham,Drugs,Possession Of Drugs,121
2013,12,Greenwich,Drugs,Possession Of Drugs,78
2013,9,Havering,Drugs,Possession Of Drugs,80
2013,2,Havering,Drugs,Possession Of Drugs,88
2013,4,Lewisham,Drugs,Possession Of Drugs,133
2013,12,Haringey,Drugs,Possession Of Drugs,103
2013,4,Havering,Drugs,Possession Of Drugs,69
2013,11,Islington,Drugs,Possession Of Drugs,97
2013,5,Islington,Drugs,Possession Of Drugs,92
2013,10,Southwark,Drugs,Possession Of Drugs,203
2013,3,Wandsworth,Drugs,Possession Of Drugs,103
2013,1,Wandsworth,Drugs,Possession Of Drugs,73
2013,8,Islington,Drugs,Possession Of Drugs,98
2013,7,Islington,Drugs,Possession Of Drugs,112
2013,12,Redbridge,Drugs,Possession Of Drugs,102
2013,1,Southwark,Drugs,Possession Of Drugs,184
2013,3,Southwark,Drugs,Possession Of Drugs,230
2013,12,Hillingdon,Drugs,Possession Of Drugs,55
2013,6,Islington,Drugs,Possession Of Drugs,87
2013,10,Wandsworth,Drugs,Possession Of Drugs,76
2013,8,Westminster,Drugs,Possession Of Drugs,413
2013,11,Westminster,Drugs,Possession Of Drugs,346
2013,7,Westminster,Drugs,Possession Of Drugs,416
2013,5,Westminster,Drugs,Possession Of Drugs,298
2013,6,Westminster,Drugs,Possession Of Drugs,271
2013,12,Waltham Forest,Drugs,Possession Of Drugs,91
2013,3,Barking and Dagenham,Drugs,Possession Of Drugs,90
2013,1,Barking and Dagenham,Drugs,Possession Of Drugs,83
2013,10,Kingston upon Thames,Drugs,Possession Of Drugs,64
2013,12,Hammersmith and Fulham,Drugs,Possession Of Drugs,133
2013,1,Tower Hamlets,Drugs,Possession Of Drugs,198
2013,10,Tower Hamlets,Drugs,Possession Of Drugs,170
2013,10,Barking and Dagenham,Drugs,Possession Of Drugs,76
2013,3,Tower Hamlets,Drugs,Possession Of Drugs,296
2013,10,Richmond upon Thames,Drugs,Possession Of Drugs,37
2013,1,Richmond upon Thames,Drugs,Possession Of Drugs,41
2013,3,Kensington and Chelsea,Drugs,Possession Of Drugs,79
2013,3,Richmond upon Thames,Drugs,Possession Of Drugs,57
2013,10,Kensington and Chelsea,Drugs,Possession Of Drugs,70
2013,1,Kingston upon Thames,Drugs,Possession Of Drugs,30
2013,1,Kensington and Chelsea,Drugs,Possession Of Drugs,101
2014,8,Brent,Drugs,Possession Of Drugs,239
2014,8,Bexley,Drugs,Possession Of Drugs,42
2014,8,Camden,Drugs,Possession Of Drugs,131
2014,6,Camden,Drugs,Possession Of Drugs,172
2014,1,Ealing,Drugs,Possession Of Drugs,150
2014,10,Ealing,Drugs,Possession Of Drugs,111
2014,7,Brent,Drugs,Possession Of Drugs,321
2014,6,Brent,Drugs,Possession Of Drugs,220
2014,11,Brent,Drugs,Possession Of Drugs,159
2014,3,Barnet,Drugs,Possession Of Drugs,100
2014,7,Bexley,Drugs,Possession Of Drugs,50
2014,6,Bexley,Drugs,Possession Of Drugs,73
2014,5,Bexley,Drugs,Possession Of Drugs,51
2014,11,Camden,Drugs,Possession Of Drugs,158
2014,5,Camden,Drugs,Possession Of Drugs,172
2014,3,Ealing,Drugs,Possession Of Drugs,147
2014,5,Brent,Drugs,Possession Of Drugs,269
2014,10,Barnet,Drugs,Possession Of Drugs,65
2014,1,Barnet,Drugs,Possession Of Drugs,108
2014,7,Camden,Drugs,Possession Of Drugs,132
2014,11,Bexley,Drugs,Possession Of Drugs,47
2014,2,Harrow,Drugs,Possession Of Drugs,78
2014,4,Harrow,Drugs,Possession Of Drugs,84
2014,9,Harrow,Drugs,Possession Of Drugs,62
2014,10,Newham,Drugs,Possession Of Drugs,144
2014,1,Newham,Drugs,Possession Of Drugs,129
2014,3,Newham,Drugs,Possession Of Drugs,159
2014,1,Sutton,Drugs,Possession Of Drugs,32
2014,7,Bromley,Drugs,Possession Of Drugs,68
2014,6,Bromley,Drugs,Possession Of Drugs,77
2014,11,Bromley,Drugs,Possession Of Drugs,68
2014,3,Merton,Drugs,Possession Of Drugs,39
2014,5,Bromley,Drugs,Possession Of Drugs,89
2014,10,Merton,Drugs,Possession Of Drugs,29
2014,1,Merton,Drugs,Possession Of Drugs,40
2014,3,Sutton,Drugs,Possession Of Drugs,50
2014,10,Sutton,Drugs,Possession Of Drugs,52
2014,8,Bromley,Drugs,Possession Of Drugs,60
2014,2,Croydon,Drugs,Possession Of Drugs,141
2014,4,Croydon,Drugs,Possession Of Drugs,137
2014,12,Enfield,Drugs,Possession Of Drugs,82
2014,1,Hackney,Drugs,Possession Of Drugs,106
2014,10,Hackney,Drugs,Possession Of Drugs,84
2014,3,Hackney,Drugs,Possession Of Drugs,123
2014,11,Lambeth,Drugs,Possession Of Drugs,177
2014,8,Lambeth,Drugs,Possession Of Drugs,229
2014,5,Lambeth,Drugs,Possession Of Drugs,218
2014,6,Lambeth,Drugs,Possession Of Drugs,175
2014,9,Croydon,Drugs,Possession Of Drugs,115
2014,12,Haringey,Drugs,Possession Of Drugs,78
2014,9,Havering,Drugs,Possession Of Drugs,45
2014,9,Lewisham,Drugs,Possession Of Drugs,86
2014,12,Greenwich,Drugs,Possession Of Drugs,76
2014,10,Hounslow,Drugs,Possession Of Drugs,145
2014,7,Lambeth,Drugs,Possession Of Drugs,198
2014,2,Havering,Drugs,Possession Of Drugs,52
2014,4,Havering,Drugs,Possession Of Drugs,53
2014,1,Hounslow,Drugs,Possession Of Drugs,131
2014,3,Hounslow,Drugs,Possession Of Drugs,131
2014,2,Lewisham,Drugs,Possession Of Drugs,115
2014,4,Lewisham,Drugs,Possession Of Drugs,87
2014,7,Islington,Drugs,Possession Of Drugs,94
2014,12,Redbridge,Drugs,Possession Of Drugs,80
2014,10,Southwark,Drugs,Possession Of Drugs,192
2014,8,Islington,Drugs,Possession Of Drugs,63
2014,1,Southwark,Drugs,Possession Of Drugs,161
2014,3,Southwark,Drugs,Possession Of Drugs,224
2014,6,Islington,Drugs,Possession Of Drugs,106
2014,3,Wandsworth,Drugs,Possession Of Drugs,69
2014,1,Wandsworth,Drugs,Possession Of Drugs,97
2014,5,Islington,Drugs,Possession Of Drugs,100
2014,8,Westminster,Drugs,Possession Of Drugs,233
2014,11,Westminster,Drugs,Possession Of Drugs,188
2014,6,Westminster,Drugs,Possession Of Drugs,230
2014,5,Westminster,Drugs,Possession Of Drugs,196
2014,3,Tower Hamlets,Drugs,Possession Of Drugs,171
2014,12,Waltham Forest,Drugs,Possession Of Drugs,90
2014,3,Barking and Dagenham,Drugs,Possession Of Drugs,53
2014,1,Barking and Dagenham,Drugs,Possession Of Drugs,54
2014,10,Kingston upon Thames,Drugs,Possession Of Drugs,38
2014,1,Richmond upon Thames,Drugs,Possession Of Drugs,66
2014,10,Richmond upon Thames,Drugs,Possession Of Drugs,46
2014,7,Westminster,Drugs,Possession Of Drugs,209
2014,1,Tower Hamlets,Drugs,Possession Of Drugs,191
2014,10,Kensington and Chelsea,Drugs,Possession Of Drugs,52
2014,1,Kensington and Chelsea,Drugs,Possession Of Drugs,71
2014,3,Kensington and Chelsea,Drugs,Possession Of Drugs,66
2014,10,Tower Hamlets,Drugs,Possession Of Drugs,165
2014,3,Richmond upon Thames,Drugs,Possession Of Drugs,43
2014,11,Islington,Drugs,Possession Of Drugs,110
2014,10,Wandsworth,Drugs,Possession Of Drugs,60
2014,10,Barking and Dagenham,Drugs,Possession Of Drugs,68
2014,3,Kingston upon Thames,Drugs,Possession Of Drugs,84
2014,12,Hammersmith and Fulham,Drugs,Possession Of Drugs,106
2014,1,Kingston upon Thames,Drugs,Possession Of Drugs,52
2014,12,Hillingdon,Drugs,Possession Of Drugs,47
2015,8,Brent,Drugs,Possession Of Drugs,132
2015,5,Brent,Drugs,Possession Of Drugs,114
2015,11,Brent,Drugs,Possession Of Drugs,151
2015,10,Barnet,Drugs,Possession Of Drugs,75
2015,11,Bexley,Drugs,Possession Of Drugs,41
2015,5,Bexley,Drugs,Possession Of Drugs,38
2015,7,Camden,Drugs,Possession Of Drugs,134
2015,8,Camden,Drugs,Possession Of Drugs,117
2015,1,Ealing,Drugs,Possession Of Drugs,121
2015,1,Barnet,Drugs,Possession Of Drugs,53
2015,3,Barnet,Drugs,Possession Of Drugs,64
2015,7,Bexley,Drugs,Possession Of Drugs,45
2015,5,Camden,Drugs,Possession Of Drugs,115
2015,6,Camden,Drugs,Possession Of Drugs,154
2015,7,Brent,Drugs,Possession Of Drugs,127
2015,6,Brent,Drugs,Possession Of Drugs,105
2015,3,Ealing,Drugs,Possession Of Drugs,87
2015,10,Ealing,Drugs,Possession Of Drugs,105
2015,8,Bexley,Drugs,Possession Of Drugs,37
2015,11,Camden,Drugs,Possession Of Drugs,135
2015,2,Harrow,Drugs,Possession Of Drugs,44
2015,10,Merton,Drugs,Possession Of Drugs,40
2015,1,Newham,Drugs,Possession Of Drugs,147
2015,10,Newham,Drugs,Possession Of Drugs,134
2015,3,Newham,Drugs,Possession Of Drugs,136
2015,8,Bromley,Drugs,Possession Of Drugs,51
2015,7,Bromley,Drugs,Possession Of Drugs,70
2015,6,Bromley,Drugs,Possession Of Drugs,80
2015,3,Merton,Drugs,Possession Of Drugs,42
2015,10,Sutton,Drugs,Possession Of Drugs,54
2015,5,Bromley,Drugs,Possession Of Drugs,70
2015,11,Bromley,Drugs,Possession Of Drugs,93
2015,3,Sutton,Drugs,Possession Of Drugs,48
2015,1,Sutton,Drugs,Possession Of Drugs,32
2015,2,Croydon,Drugs,Possession Of Drugs,147
2015,12,Enfield,Drugs,Possession Of Drugs,100
2015,10,Hackney,Drugs,Possession Of Drugs,100
2015,6,Lambeth,Drugs,Possession Of Drugs,186
2015,7,Lambeth,Drugs,Possession Of Drugs,185
2015,5,Lambeth,Drugs,Possession Of Drugs,208
2015,11,Lambeth,Drugs,Possession Of Drugs,202
2015,8,Lambeth,Drugs,Possession Of Drugs,191
2015,4,Croydon,Drugs,Possession Of Drugs,134
2015,9,Croydon,Drugs,Possession Of Drugs,107
2015,3,Hackney,Drugs,Possession Of Drugs,92
2015,1,Hackney,Drugs,Possession Of Drugs,83
2015,1,Merton,Drugs,Possession Of Drugs,43
2015,4,Harrow,Drugs,Possession Of Drugs,40
2015,9,Harrow,Drugs,Possession Of Drugs,35
2015,4,Havering,Drugs,Possession Of Drugs,33
2015,9,Havering,Drugs,Possession Of Drugs,67
2015,3,Hounslow,Drugs,Possession Of Drugs,86
2015,9,Lewisham,Drugs,Possession Of Drugs,109
2015,2,Lewisham,Drugs,Possession Of Drugs,113
2015,2,Havering,Drugs,Possession Of Drugs,46
2015,10,Hounslow,Drugs,Possession Of Drugs,81
2015,1,Hounslow,Drugs,Possession Of Drugs,124
2015,4,Lewisham,Drugs,Possession Of Drugs,101
2015,12,Haringey,Drugs,Possession Of Drugs,117
2015,8,Islington,Drugs,Possession Of Drugs,125
2015,6,Islington,Drugs,Possession Of Drugs,116
2015,12,Redbridge,Drugs,Possession Of Drugs,110
2015,3,Southwark,Drugs,Possession Of Drugs,183
2015,10,Southwark,Drugs,Possession Of Drugs,213
2015,3,Wandsworth,Drugs,Possession Of Drugs,47
2015,1,Wandsworth,Drugs,Possession Of Drugs,61
2015,7,Islington,Drugs,Possession Of Drugs,158
2015,11,Islington,Drugs,Possession Of Drugs,111
2015,1,Southwark,Drugs,Possession Of Drugs,226
2015,12,Hillingdon,Drugs,Possession Of Drugs,61
2015,12,Greenwich,Drugs,Possession Of Drugs,56
2015,5,Islington,Drugs,Possession Of Drugs,87
2015,7,Westminster,Drugs,Possession Of Drugs,160
2015,6,Westminster,Drugs,Possession Of Drugs,139
2015,11,Westminster,Drugs,Possession Of Drugs,171
2015,3,Tower Hamlets,Drugs,Possession Of Drugs,115
2015,1,Tower Hamlets,Drugs,Possession Of Drugs,204
2015,3,Barking and Dagenham,Drugs,Possession Of Drugs,72
2015,1,Kingston upon Thames,Drugs,Possession Of Drugs,77
2015,3,Richmond upon Thames,Drugs,Possession Of Drugs,40
2015,3,Kensington and Chelsea,Drugs,Possession Of Drugs,55
2015,1,Kensington and Chelsea,Drugs,Possession Of Drugs,58
2015,10,Kensington and Chelsea,Drugs,Possession Of Drugs,91
2015,3,Kingston upon Thames,Drugs,Possession Of Drugs,64
2015,10,Tower Hamlets,Drugs,Possession Of Drugs,152
2015,12,Waltham Forest,Drugs,Possession Of Drugs,98
2015,5,Westminster,Drugs,Possession Of Drugs,136
2015,8,Westminster,Drugs,Possession Of Drugs,181
2015,1,Richmond upon Thames,Drugs,Possession Of Drugs,34
2015,12,Hammersmith and Fulham,Drugs,Possession Of Drugs,121
2015,10,Richmond upon Thames,Drugs,Possession Of Drugs,28
2015,10,Barking and Dagenham,Drugs,Possession Of Drugs,74
2015,10,Kingston upon Thames,Drugs,Possession Of Drugs,78
2016,9,Brent,Drugs,Possession Of Drugs,160
2016,4,Brent,Drugs,Possession Of Drugs,177
2016,8,Barnet,Drugs,Possession Of Drugs,53
2016,2,Bexley,Drugs,Possession Of Drugs,60
2016,4,Bexley,Drugs,Possession Of Drugs,51
2016,2,Camden,Drugs,Possession Of Drugs,119
2016,11,Ealing,Drugs,Possession Of Drugs,105
2016,2,Brent,Drugs,Possession Of Drugs,168
2016,5,Barnet,Drugs,Possession Of Drugs,65
2016,6,Barnet,Drugs,Possession Of Drugs,63
2016,9,Camden,Drugs,Possession Of Drugs,114
2016,4,Camden,Drugs,Possession Of Drugs,112
2016,8,Ealing,Drugs,Possession Of Drugs,83
2016,7,Ealing,Drugs,Possession Of Drugs,101
2016,5,Ealing,Drugs,Possession Of Drugs,103
2016,11,Barnet,Drugs,Possession Of Drugs,62
2016,9,Bexley,Drugs,Possession Of Drugs,45
2016,6,Ealing,Drugs,Possession Of Drugs,80
2016,7,Barnet,Drugs,Possession Of Drugs,64
2016,12,Harrow,Drugs,Possession Of Drugs,32
2016,11,Newham,Drugs,Possession Of Drugs,156
2016,7,Newham,Drugs,Possession Of Drugs,136
2016,5,Newham,Drugs,Possession Of Drugs,144
2016,11,Merton,Drugs,Possession Of Drugs,29
2016,6,Newham,Drugs,Possession Of Drugs,114
2016,8,Newham,Drugs,Possession Of Drugs,142
2016,2,Bromley,Drugs,Possession Of Drugs,69
2016,6,Merton,Drugs,Possession Of Drugs,44
2016,7,Sutton,Drugs,Possession Of Drugs,47
2016,8,Merton,Drugs,Possession Of Drugs,41
2016,6,Sutton,Drugs,Possession Of Drugs,38
2016,10,Enfield,Drugs,Possession Of Drugs,80
2016,1,Enfield,Drugs,Possession Of Drugs,104
2016,5,Hackney,Drugs,Possession Of Drugs,112
2016,11,Hackney,Drugs,Possession Of Drugs,65
2016,9,Lambeth,Drugs,Possession Of Drugs,179
2016,7,Hackney,Drugs,Possession Of Drugs,119
2016,6,Hackney,Drugs,Possession Of Drugs,100
2016,2,Lambeth,Drugs,Possession Of Drugs,183
2016,3,Enfield,Drugs,Possession Of Drugs,95
2016,8,Hackney,Drugs,Possession Of Drugs,90
2016,4,Lambeth,Drugs,Possession Of Drugs,201
2016,5,Sutton,Drugs,Possession Of Drugs,26
2016,7,Hounslow,Drugs,Possession Of Drugs,77
2016,6,Hounslow,Drugs,Possession Of Drugs,70
2016,12,Lewisham,Drugs,Possession Of Drugs,90
